PID,ContinentOfResidence,Item,ItemImage,Self_Owning,Self_Familiar,Danger_Self,Danger_Other,Danger_Robot,Self_Danger_Time,Other_Danger_Time,Robot_Danger_Time
PID_247,Africa,Jar Opener,jaropener-01.jpg,No,0,6,98,2,17.84,6.736,3.6
PID_247,Africa,Pot,pot-01.jpg,Yes,99,9,0,7,22.766,6.862,3.627
PID_247,Africa,Coaster,coaster-01.jpg,Yes,89,40,0,9,31.398,3.301,3.501
PID_247,Africa,Dishwashing Brush,dishwashingbrush-01.jpg,No,2,7,11,4,9.749,8.043,2.696
PID_247,Africa,Cooling Rack,coolingrack-01.jpg,No,22,6,2,4,10.6,3.388,2.403
PID_248,Africa,Garlic Press,garlicpress-01.jpg,No,84,0,0,3,36.073,6.008,17.281
PID_248,Africa,Zipper Bag,zipperbag-01.jpg,No,98,0,0,2,10.412,5.725,5.455
PID_248,Africa,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,76,11,2,6,21.64,4.645,5.657
PID_248,Africa,Dishwashing Brush,dishwashingbrush-01.jpg,No,93,0,0,5,11.876,5.252,9.923
PID_248,Africa,Water Glass,waterglass-01.jpg,Yes,100,0,0,0,15.63,4.948,4.325
PID_248,Africa,Steamer,steamer-01.jpg,No,81,21,15,22,18.848,14.874,4.34
PID_248,Africa,Pot,pot-01.jpg,Yes,100,19,5,16,10.947,8.917,7.183
PID_248,Africa,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,No,24,9,2,5,29.034,4.923,4.407
PID_248,Africa,Serving Spoon,servingspoon-01.jpg,Yes,100,1,0,4,49.417,5.014,4.025
PID_248,Africa,Blender,blender-01.jpg,No,97,4,5,15,14.451,7.367,6.249
PID_249,Africa,Scouring Sponge,scouringsponge-01.jpg,Yes,100,0,0,0,27.378,14.392,7.24
PID_249,Africa,Funnel,funnel-01.jpg,No,100,0,0,0,16.385,10.725,7.081
PID_249,Africa,Cocktail Muddler,cocktailmuddler-01.jpg,No,48,0,0,0,20.656,6.967,6.93
PID_249,Africa,Shot Glas,shotglas-01.jpg,Yes,100,0,0,0,24.506,12.523,38.12
PID_249,Africa,Kitchen Knife,kitchenknife-01.jpg,Yes,100,100,100,100,15.749,8.075,5.652
PID_249,Africa,Cutting Board,cuttingboard-01.jpg,Yes,100,0,0,0,13.631,7.148,7.343
PID_249,Africa,Deep Fryer,deepfryer-01.jpg,No,100,62,0,0,14.474,7.398,10.633
PID_249,Africa,Egg Slicer,eggslicer-01.jpg,Yes,100,21,0,0,16.03,8.208,7.894
PID_249,Africa,Paring Knife,paringknife-01.jpg,Yes,100,18,79,100,427.982,6.016,7.156
PID_249,Africa,Mill,mill-01.jpg,No,100,98,0,0,54.479,6.796,10.023
PID_250,North America,Boil Over Preventer,boiloverpreventer-01.jpg,Yes,84,0,0,2,107.801,8.688,3.308
PID_250,North America,Coffeemaker,coffeemaker-01.jpg,Yes,100,61,0,68,13.935,3.577,6.105
PID_250,North America,Champagne Flute,champagneflute-01.jpg,Yes,100,0,14,8,7.602,5.301,4.701
PID_250,North America,Beer Mug,beermug-01.jpg,Yes,100,0,22,9,10.584,3.901,2.901
PID_250,North America,Apron,apron-01.jpg,Yes,100,8,0,0,8.451,3.87,2.501
PID_250,North America,Wok,wok-01.jpg,Yes,79,28,0,15,22.771,3.769,3.764
PID_250,North America,Sponge,sponge-01.jpg,Yes,100,4,0,0,10.803,5.4,3.501
PID_250,North America,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,Yes,100,7,0,63,7.081,38.03,3.802
PID_250,North America,Twine,twine-01.jpg,Yes,86,0,0,0,177.092,4.084,3.3
PID_250,North America,Serving Bowl,servingbowl-01.jpg,Yes,100,0,33,36,7.201,3.102,5.056
PID_251,South America,Potato Ricer,potatoricer-01.jpg,No,15,25,15,37,31.161,9.082,4.862
PID_251,South America,Serving Fork,servingfork-01.jpg,Yes,70,3,60,85,17.803,5.66,3.589
PID_251,South America,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,Yes,82,0,4,53,15.14,4.208,8.603
PID_251,South America,Cheese Knife,cheeseknife-01.jpg,No,0,52,69,57,19.508,8.579,2.354
PID_251,South America,Baking Dish,bakingdish-01.jpg,Yes,82,0,0,0,10.275,4.165,4.376
PID_251,South America,Dishwashing Brush,dishwashingbrush-01.jpg,No,64,0,0,0,12.544,5.546,3.884
PID_251,South America,Blender,blender-01.jpg,Yes,95,25,3,69,260.433,6.194,4.669
PID_251,South America,Mixer,mixer-01.jpg,Yes,84,17,5,46,9.982,4.782,4.798
PID_251,South America,Toaster,toaster-01.jpg,Yes,91,0,3,43,9.308,3.872,276.442
PID_251,South America,Kitchen Paper,kitchenpaper-01.jpg,Yes,100,0,0,0,13.08,2.756,2.456
PID_252,North America,Shot Glas,shotglas-01.jpg,Yes,76,7,15,16,13.061,9.099,5.502
PID_252,North America,Grater,grater-01.jpg,Yes,88,22,0,65,10.5,4.515,6.082
PID_252,North America,Boil Over Preventer,boiloverpreventer-01.jpg,No,1,2,0,0,11.66,3.047,2.785
PID_252,North America,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,23,32,23,77,14.69,3.463,3.894
PID_252,North America,Twine,twine-01.jpg,Yes,100,0,0,0,9.476,2.703,2.673
PID_252,North America,Baking Paper,bakingpaper-01.jpg,No,87,0,0,0,7.674,2.756,3.118
PID_252,North America,Chopsticks,chopsticks-01.jpg,No,100,0,0,90,7.031,2.8,3.477
PID_252,North America,Cocktail Muddler,cocktailmuddler-01.jpg,No,0,14,36,100,14.685,5.229,2.679
PID_252,North America,Thermos,thermos-01.jpg,Yes,98,12,3,64,11.896,3.639,2.755
PID_252,North America,Coaster,coaster-01.jpg,No,13,11,0,0,11.696,2.682,3.237
PID_253,Africa,Table Fork,tablefork-01.jpg,Yes,100,8,16,29,24.298,12.25,12.09
PID_253,Africa,Bag,bag-01.jpg,Yes,100,0,0,0,13.045,8.299,4.19
PID_253,Africa,Jar Opener,jaropener-01.jpg,No,0,80,74,86,19.732,10.946,5.551
PID_253,Africa,Scouring Sponge,scouringsponge-01.jpg,Yes,100,0,0,0,16.971,3.21,3.419
PID_253,Africa,Cutting Board,cuttingboard-01.jpg,Yes,100,33,0,64,18.564,5.244,5.761
PID_253,Africa,Espresso Cup,espressocup-01.jpg,Yes,100,0,0,64,10.453,9.2,3.299
PID_253,Africa,Potato Ricer,potatoricer-01.jpg,No,50,0,0,40,16.007,4.155,10.78
PID_253,Africa,Bottle,bottle-01.jpg,Yes,100,0,70,71,16.306,5.152,5.614
PID_253,Africa,Champagne Flute,champagneflute-01.jpg,Yes,100,62,50,83,12.031,6.301,4.229
PID_253,Africa,Boil Over Preventer,boiloverpreventer-01.jpg,No,0,35,0,0,23.764,3.739,3.468
PID_254,Oceania,Mezzaluna,mezzaluna-01.jpg,No,37,24,61,97,19.409,6.196,5.688
PID_254,Oceania,Blender,blender-01.jpg,No,60,29,41,66,19.769,4.896,4.216
PID_254,Oceania,Container,container-01.jpg,Yes,90,3,0,0,17.739,4.561,5.149
PID_254,Oceania,Sponge,sponge-01.jpg,Yes,100,0,0,0,12.57,4.781,4.543
PID_254,Oceania,Serving Fork,servingfork-01.jpg,Yes,98,0,17,77,13.775,5.075,5.173
PID_254,Oceania,Dish Towel,dishtowel-01.jpg,Yes,100,0,0,0,14.187,4.806,5.504
PID_254,Oceania,Sifter,sifter-01.jpg,No,84,0,0,0,15.798,5.515,4.23
PID_254,Oceania,Cracker,cracker-01.jpg,No,100,24,29,77,13.047,4.303,4.235
PID_254,Oceania,Champagne Flute,champagneflute-01.jpg,Yes,100,5,23,86,10.661,7.551,4.211
PID_254,Oceania,Boil Over Preventer,boiloverpreventer-01.jpg,No,74,73,66,95,13.219,4.544,7.254
PID_255,Africa,Zipper Bag,zipperbag-01.jpg,Yes,100,0,1,0,104.199,21.734,16.09
PID_255,Africa,Wok,wok-01.jpg,No,6,4,2,0,46.96,24.947,19.216
PID_255,Africa,Champagne Flute,champagneflute-01.jpg,Yes,100,0,3,100,24.684,24.28,9.953
PID_255,Africa,Cutting Board,cuttingboard-01.jpg,Yes,100,0,1,0,22.054,74.955,9.334
PID_255,Africa,Steamer,steamer-01.jpg,Yes,100,0,0,0,81.856,803.514,8.708
PID_255,Africa,Mug,mug-01.jpg,Yes,100,0,0,77,23.082,14.051,8.69
PID_255,Africa,Bottle,bottle-01.jpg,Yes,100,1,6,4,26.784,15.272,8.911
PID_255,Africa,Paring Knife,paringknife-01.jpg,Yes,99,100,98,100,22.536,10.776,8.172
PID_255,Africa,Jug,jug-01.jpg,Yes,100,0,1,88,34.204,15.259,8.443
PID_255,Africa,Bowl,bowl-01.jpg,Yes,100,1,0,86,45.202,10.657,9.67
PID_256,Oceania,Cracker,cracker-01.jpg,Yes,23,60,62,37,11.005,4.343,4.582
PID_256,Oceania,Serving Fork,servingfork-01.jpg,No,19,62,60,81,13.403,2.495,3.994
PID_256,Oceania,Jar Opener,jaropener-01.jpg,No,4,48,72,77,10.009,2.107,2.291
PID_256,Oceania,Ladle,ladle-01.jpg,Yes,92,4,0,68,7.737,4.487,2.932
PID_256,Oceania,Tongs,tongs-01.jpg,Yes,100,3,0,62,6.997,6.733,2.574
PID_256,Oceania,Cocktail Muddler,cocktailmuddler-01.jpg,No,0,51,40,82,8.258,3.053,2.873
PID_256,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,100,0,0,11,5.67,2.074,2.057
PID_256,Oceania,Saucepan,saucepan-01.jpg,Yes,100,59,0,100,6.859,2.192,2.464
PID_256,Oceania,Potato Ricer,potatoricer-01.jpg,No,0,53,63,69,7.903,4.285,2.942
PID_256,Oceania,Kitchen Knife,kitchenknife-01.jpg,Yes,100,75,77,100,8.187,2.392,3.101
PID_257,Oceania,Teapot,teapot-01.jpg,No,69,0,0,77,39.935,10.158,10.841
PID_257,Oceania,Grater,grater-01.jpg,Yes,100,36,0,27,46.9,7.932,17.063
PID_257,Oceania,Cutting Board,cuttingboard-01.jpg,Yes,100,9,0,26,27.137,8.774,6.117
PID_257,Oceania,Masher,masher-01.jpg,Yes,100,0,0,51,30.113,12.25,7.507
PID_257,Oceania,Coffee Dripper,coffeedripper-01.jpg,No,92,0,0,73,25.473,10.628,6.107
PID_257,Oceania,Paring Knife,paringknife-01.jpg,Yes,100,16,7,74,20.848,21.927,8.68
PID_257,Oceania,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,Yes,100,0,0,83,23.847,9.278,7.251
PID_257,Oceania,Measuring Spoon,measuringspoon-01.jpg,Yes,100,0,0,0,20.572,12.443,7.063
PID_257,Oceania,Boil Over Preventer,boiloverpreventer-01.jpg,No,0,0,8,23,32.811,15.994,6.326
PID_257,Oceania,Tea Spoon,teaspoon-01.jpg,Yes,100,0,0,0,55.656,9.873,6.79
PID_258,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,100,0,0,0,15.052,4.629,3.103
PID_258,Oceania,Piping Bag,pipingbag-01.jpg,Yes,67,0,0,0,8.196,4.238,2.189
PID_258,Oceania,Champagne Flute,champagneflute-01.jpg,No,31,0,22,27,7.964,4.528,2.794
PID_258,Oceania,Egg Separator,eggseparator-01.jpg,No,25,2,0,0,8.276,1.853,3.281
PID_258,Oceania,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,No,70,0,0,0,7.98,3.201,2.798
PID_258,Oceania,Wooden Cooking Spoon,woodencookingspoon-01.jpg,Yes,100,0,0,19,7.301,4.498,4.303
PID_258,Oceania,Can Opener,canopener-01.jpg,Yes,100,0,0,14,5.861,1.984,2.615
PID_258,Oceania,Chopsticks,chopsticks-01.jpg,No,7,0,10,24,8.061,2.16,5.37
PID_258,Oceania,Trash Can,trashcan-01.jpg,Yes,97,2,0,0,7.004,1.905,2.351
PID_258,Oceania,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,0,6.805,2.301,2.302
PID_259,Oceania,Cooling Rack,coolingrack-01.jpg,Yes,85,8,0,65,30.675,10.208,8.742
PID_259,Oceania,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,Yes,95,37,14,64,15.285,5.343,10.615
PID_259,Oceania,Bowl,bowl-01.jpg,Yes,99,0,13,70,11.555,4.401,6.152
PID_259,Oceania,Trash Can,trashcan-01.jpg,Yes,98,1,1,11,9.058,5.758,4.199
PID_259,Oceania,Thermos,thermos-01.jpg,No,70,6,1,33,14.9,5.812,4.959
PID_259,Oceania,Whisk,whisk-01.jpg,Yes,99,1,0,22,12.271,4.124,4.343
PID_259,Oceania,Mill,mill-01.jpg,No,30,49,26,50,28.179,6.536,6.493
PID_259,Oceania,Baller,baller-01.jpg,No,30,47,22,26,33.518,6.006,3.326
PID_259,Oceania,Ladle,ladle-01.jpg,Yes,93,26,0,58,9.027,5.785,4.964
PID_259,Oceania,Potato Ricer,potatoricer-01.jpg,No,2,27,17,68,10.95,5.668,5.571
PID_260,Oceania,Funnel,funnel-01.jpg,No,0,0,0,0,19.238,9.324,6.052
PID_260,Oceania,Shot Glas,shotglas-01.jpg,Yes,100,0,36,26,13.083,7.481,8.15
PID_260,Oceania,Mezzaluna,mezzaluna-01.jpg,No,32,100,100,100,13.466,3.793,8.132
PID_260,Oceania,Whisk,whisk-01.jpg,No,100,0,0,0,16.568,4.462,4.021
PID_260,Oceania,Dishwashing Brush,dishwashingbrush-01.jpg,No,68,0,0,0,14.001,3.406,3.442
PID_260,Oceania,Espresso Milk Jug,espressomilkjug-01.jpg,No,24,0,9,27,12.967,4.172,3.6
PID_260,Oceania,Potato Ricer,potatoricer-01.jpg,No,0,0,0,60,20.608,4.153,3.325
PID_260,Oceania,Trash Can,trashcan-01.jpg,Yes,100,0,0,0,10.482,3.389,3.242
PID_260,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,100,0,0,26,9.679,4.393,3.735
PID_260,Oceania,Teapot,teapot-01.jpg,No,64,47,79,71,17.813,3.589,3.389
PID_261,Oceania,Ladle,ladle-01.jpg,Yes,80,21,9,26,16.727,5.202,3.975
PID_261,Oceania,Container,container-01.jpg,Yes,98,5,6,13,10.179,2.935,3.209
PID_261,Oceania,Sponge,sponge-01.jpg,Yes,100,3,2,10,9.218,3.688,3.265
PID_261,Oceania,Timer,timer-01.jpg,No,36,6,8,11,11.367,3.044,3.321
PID_261,Oceania,Apron,apron-01.jpg,No,80,26,17,17,9.804,5.989,4.134
PID_261,Oceania,Plate,plate-01.jpg,Yes,100,5,3,12,10.104,3.199,3.476
PID_261,Oceania,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,16,15,17,26,9.998,2.868,3.747
PID_261,Oceania,Garlic Press,garlicpress-01.jpg,No,9,10,10,15,9.7,2.801,3.228
PID_261,Oceania,Jar Opener,jaropener-01.jpg,No,27,23,9,16,11.162,2.769,3.175
PID_261,Oceania,Wok,wok-01.jpg,No,19,26,27,37,12.234,2.749,4.202
PID_262,Asia,Sponge,sponge-01.jpg,No,100,0,0,6,28.392,10.16,10.896
PID_262,Asia,Deep Fryer,deepfryer-01.jpg,No,85,64,78,83,18.775,5.788,5.011
PID_262,Asia,Chopsticks,chopsticks-01.jpg,Yes,100,0,0,1,12.529,8.901,9.26
PID_262,Asia,Egg Slicer,eggslicer-01.jpg,Yes,100,0,0,0,12.288,5.521,5.756
PID_262,Asia,Scraper,scraper-01.jpg,No,100,0,0,0,15.723,5.997,5.832
PID_262,Asia,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,0,48,49,45,17.646,6.223,8.0
PID_262,Asia,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,87,63,13,28,14.849,7.811,9.29
PID_262,Asia,Kitchen Knife,kitchenknife-01.jpg,Yes,100,13,17,78,18.176,5.448,4.561
PID_262,Asia,Coffee Dripper,coffeedripper-01.jpg,No,17,19,46,49,20.202,6.231,4.737
PID_262,Asia,Pizza Cutter,pizzacutter-01.jpg,No,100,0,0,1,14.477,6.394,7.239
PID_263,South America,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,Yes,99,0,60,59,24.699,9.054,5.582
PID_263,South America,Garlic Press,garlicpress-01.jpg,No,37,0,18,31,25.526,3.169,6.398
PID_263,South America,Water Glass,waterglass-01.jpg,Yes,100,0,0,36,20.77,4.472,3.93
PID_263,South America,Bowl,bowl-01.jpg,Yes,100,0,2,28,25.993,2.567,4.377
PID_263,South America,Jar,jar-01.jpg,Yes,100,0,0,24,8.348,5.463,7.952
PID_263,South America,Ladle,ladle-01.jpg,Yes,100,0,17,34,8.496,3.927,4.25
PID_263,South America,Blender,blender-01.jpg,Yes,100,0,13,16,12.796,4.191,2.771
PID_263,South America,Cheese Knife,cheeseknife-01.jpg,Yes,72,13,29,31,12.46,3.286,3.601
PID_263,South America,Pizza Cutter,pizzacutter-01.jpg,Yes,35,12,11,22,10.349,3.443,4.447
PID_263,South America,Funnel,funnel-01.jpg,No,32,50,0,19,9.824,9.136,3.807
PID_264,Oceania,Apron,apron-01.jpg,Yes,100,25,0,0,14.22,36.253,2.811
PID_264,Oceania,Container,container-01.jpg,Yes,100,0,0,0,9.12,3.204,2.377
PID_264,Oceania,Potato Ricer,potatoricer-01.jpg,Yes,100,0,0,7,9.392,2.615,2.651
PID_264,Oceania,Sponge,sponge-01.jpg,Yes,100,0,0,0,8.553,3.519,2.265
PID_264,Oceania,Paring Knife,paringknife-01.jpg,Yes,100,23,8,32,8.199,3.801,4.525
PID_264,Oceania,Cocktail Muddler,cocktailmuddler-01.jpg,Yes,5,1,4,30,14.93,5.142,2.851
PID_264,Oceania,Sifter,sifter-01.jpg,Yes,0,0,0,0,9.2,2.41,2.067
PID_264,Oceania,Bowl,bowl-01.jpg,Yes,100,0,0,0,6.145,2.595,2.33
PID_264,Oceania,Jug,jug-01.jpg,Yes,100,0,0,5,6.379,2.024,3.689
PID_264,Oceania,Masher,masher-01.jpg,Yes,100,5,0,5,6.993,2.175,2.835
PID_265,Oceania,Zipper Bag,zipperbag-01.jpg,No,85,4,0,11,22.518,7.426,7.264
PID_265,Oceania,Twine,twine-01.jpg,Yes,100,0,0,5,13.472,6.437,6.962
PID_265,Oceania,Mortar and Pestle,mortarandpestle-01.jpg,Yes,84,7,17,47,27.814,6.624,7.35
PID_265,Oceania,Wok,wok-01.jpg,No,75,24,29,57,13.644,7.357,4.458
PID_265,Oceania,Corer,corer-01.jpg,No,56,21,18,45,15.7,7.777,8.894
PID_265,Oceania,Baller,baller-01.jpg,No,68,5,0,29,12.516,6.151,7.983
PID_265,Oceania,Coffeemaker,coffeemaker-01.jpg,No,65,14,13,62,18.748,10.846,5.787
PID_265,Oceania,Blender,blender-01.jpg,Yes,96,24,25,50,11.071,14.388,6.268
PID_265,Oceania,Garlic Press,garlicpress-01.jpg,No,41,7,7,19,11.634,8.705,8.097
PID_265,Oceania,Bag,bag-01.jpg,Yes,99,1,0,11,86.285,9.493,8.207
PID_266,Asia,Colander,colander-01.jpg,No,32,2,0,30,33.321,10.008,2.878
PID_266,Asia,Mortar and Pestle,mortarandpestle-01.jpg,No,69,7,0,65,25.152,16.416,2.756
PID_266,Asia,Jar Opener,jaropener-01.jpg,Yes,73,47,33,87,12.791,4.411,3.878
PID_266,Asia,Sponge,sponge-01.jpg,Yes,84,63,0,0,16.34,3.658,2.711
PID_266,Asia,Egg Separator,eggseparator-01.jpg,No,4,41,0,33,36.721,2.796,4.911
PID_266,Asia,Cocktail Muddler,cocktailmuddler-01.jpg,No,10,21,0,63,20.474,2.987,2.509
PID_266,Asia,Bowl,bowl-01.jpg,Yes,100,0,0,67,8.183,4.948,3.331
PID_266,Asia,Pasta Machine,pastamachine-01.jpg,No,0,0,8,61,9.275,4.224,3.733
PID_266,Asia,Container,container-01.jpg,Yes,79,0,0,44,8.617,2.892,4.083
PID_266,Asia,Grater,grater-01.jpg,No,2,7,33,82,14.099,2.225,2.997
PID_267,Oceania,Wooden Cooking Spoon,woodencookingspoon-01.jpg,Yes,87,2,2,30,19.382,6.591,6.751
PID_267,Oceania,Cheese Knife,cheeseknife-01.jpg,No,3,50,50,87,23.578,6.665,5.463
PID_267,Oceania,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,33,24,31,71,16.489,5.535,4.842
PID_267,Oceania,Cookbook,cookbook-01.jpg,No,76,1,0,14,21.605,3.949,4.002
PID_267,Oceania,Espresso Cup,espressocup-01.jpg,Yes,83,0,11,59,17.958,3.522,7.701
PID_267,Oceania,Bag,bag-01.jpg,Yes,93,5,6,59,13.659,3.408,4.735
PID_267,Oceania,Serving Fork,servingfork-01.jpg,No,41,2,33,76,15.816,3.052,3.706
PID_267,Oceania,Baking Dish,bakingdish-01.jpg,Yes,93,2,2,60,17.154,4.186,3.573
PID_267,Oceania,Straw,straw-01.jpg,Yes,90,3,10,12,20.199,3.55,4.846
PID_267,Oceania,Bottle,bottle-01.jpg,No,92,10,23,75,18.1,3.492,3.561
PID_268,Oceania,Twine,twine-01.jpg,No,100,0,0,30,18.075,4.201,29.954
PID_268,Oceania,Saucepan,saucepan-01.jpg,Yes,100,25,29,59,17.084,2.701,4.964
PID_268,Oceania,Funnel,funnel-01.jpg,Yes,100,0,0,41,9.761,2.005,20.25
PID_268,Oceania,Coaster,coaster-01.jpg,Yes,100,0,0,0,15.486,2.186,2.801
PID_268,Oceania,Mug,mug-01.jpg,Yes,100,0,0,60,8.902,2.077,2.134
PID_268,Oceania,Coffee Dripper,coffeedripper-01.jpg,No,100,11,24,63,10.5,2.401,1.97
PID_268,Oceania,Pasta Machine,pastamachine-01.jpg,No,31,15,5,26,15.107,2.501,2.375
PID_268,Oceania,Espresso Milk Jug,espressomilkjug-01.jpg,Yes,100,32,28,66,9.337,2.995,1.971
PID_268,Oceania,Insulated Coffee Carafe,insulatedcoffeecarafe-01.jpg,No,34,21,23,66,89.071,2.008,2.641
PID_268,Oceania,Baller,baller-01.jpg,No,81,0,0,27,10.399,2.249,1.859
PID_269,Oceania,Bag,bag-01.jpg,Yes,100,24,0,0,13.891,5.3,3.861
PID_269,Oceania,Table Knife,tableknife-01.jpg,Yes,100,66,0,0,12.497,3.893,3.605
PID_269,Oceania,Ice Maker,icemaker-01.jpg,No,0,50,1,0,11.182,3.701,3.158
PID_269,Oceania,Kitchen Paper,kitchenpaper-01.jpg,Yes,100,0,0,1,10.522,3.373,3.341
PID_269,Oceania,Container,container-01.jpg,Yes,100,0,0,0,11.851,3.345,3.809
PID_269,Oceania,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,Yes,100,1,0,0,9.884,4.657,3.848
PID_269,Oceania,Cracker,cracker-01.jpg,Yes,100,0,16,10,11.831,5.304,5.191
PID_269,Oceania,Dishwashing Brush,dishwashingbrush-01.jpg,Yes,100,1,0,0,8.552,3.662,3.669
PID_269,Oceania,Cheese Cleaver,cheesecleaver-01.jpg,No,0,74,19,16,10.356,7.048,3.82
PID_269,Oceania,Baking Dish,bakingdish-01.jpg,Yes,100,51,0,0,7.354,3.663,3.471
PID_270,Asia,Tongs,tongs-01.jpg,Yes,100,25,10,77,13.816,6.48,4.823
PID_270,Asia,Espresso Milk Jug,espressomilkjug-01.jpg,No,59,0,0,27,10.936,10.526,2.901
PID_270,Asia,Water Glass,waterglass-01.jpg,Yes,100,0,0,60,9.059,3.45,5.613
PID_270,Asia,Sifter,sifter-01.jpg,No,0,0,0,54,11.847,3.153,3.286
PID_270,Asia,Mixer,mixer-01.jpg,No,20,11,39,100,9.495,3.52,2.87
PID_270,Asia,Twine,twine-01.jpg,No,30,0,0,99,9.148,3.168,3.574
PID_270,Asia,Beer Mug,beermug-01.jpg,Yes,99,11,27,100,10.499,3.297,3.213
PID_270,Asia,Teapot,teapot-01.jpg,No,0,0,28,100,8.849,3.141,2.772
PID_270,Asia,Baking Paper,bakingpaper-01.jpg,No,0,0,0,7,11.895,3.403,3.877
PID_270,Asia,Kitchen Scale,kitchenscale-01.jpg,Yes,59,0,0,0,8.65,3.401,3.239
PID_271,Oceania,Scouring Sponge,scouringsponge-01.jpg,Yes,98,3,30,11,9.892,4.946,4.368
PID_271,Oceania,Spice Box,spicebox-01.jpg,No,66,16,10,57,11.123,3.219,3.564
PID_271,Oceania,Sponge,sponge-01.jpg,Yes,94,3,12,14,10.164,3.587,2.687
PID_271,Oceania,Dish Towel,dishtowel-01.jpg,Yes,95,52,62,42,8.948,11.0,2.532
PID_271,Oceania,Masher,masher-01.jpg,Yes,93,29,41,72,8.279,4.3,2.491
PID_271,Oceania,Scraper,scraper-01.jpg,Yes,86,21,25,38,10.465,3.26,2.528
PID_271,Oceania,Serving Spoon,servingspoon-01.jpg,Yes,89,8,22,14,7.764,4.735,3.656
PID_271,Oceania,Grater,grater-01.jpg,Yes,80,70,59,87,7.358,3.643,2.772
PID_271,Oceania,Bag,bag-01.jpg,Yes,86,34,25,22,7.895,2.817,2.796
PID_271,Oceania,Boil Over Preventer,boiloverpreventer-01.jpg,No,45,50,39,67,11.578,4.449,2.836
PID_272,Oceania,Mechanical Egg Beater,mechanicaleggbeater-01.jpg,No,76,15,3,6,16.096,5.774,5.645
PID_272,Oceania,Garlic Press,garlicpress-01.jpg,Yes,70,9,2,8,10.411,4.772,3.383
PID_272,Oceania,Thermos,thermos-01.jpg,Yes,78,6,3,7,15.448,4.477,3.598
PID_272,Oceania,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,0,8.059,3.338,3.641
PID_272,Oceania,Pasta Machine,pastamachine-01.jpg,No,46,5,2,6,15.602,3.651,4.343
PID_272,Oceania,Table Knife,tableknife-01.jpg,Yes,100,8,12,10,7.191,5.887,3.132
PID_272,Oceania,Twine,twine-01.jpg,Yes,100,2,6,8,8.59,3.612,4.356
PID_272,Oceania,Cracker,cracker-01.jpg,No,40,16,13,8,10.604,3.882,3.152
PID_272,Oceania,Potato Ricer,potatoricer-01.jpg,No,23,21,10,4,12.08,3.926,3.505
PID_272,Oceania,Container,container-01.jpg,Yes,100,0,0,0,7.407,3.784,2.722
PID_273,Oceania,Pot,pot-01.jpg,Yes,100,15,21,51,21.548,7.804,5.701
PID_273,Oceania,Kitchen Paper,kitchenpaper-01.jpg,Yes,100,0,0,0,12.586,3.264,4.442
PID_273,Oceania,Grater,grater-01.jpg,Yes,100,52,4,0,14.161,4.05,4.632
PID_273,Oceania,Espresso Cup,espressocup-01.jpg,Yes,100,0,0,22,10.072,3.678,4.331
PID_273,Oceania,Cookbook,cookbook-01.jpg,Yes,70,0,0,0,14.762,3.48,4.324
PID_273,Oceania,Zipper Bag,zipperbag-01.jpg,Yes,100,0,0,0,9.736,5.554,4.583
PID_273,Oceania,Twine,twine-01.jpg,No,99,4,0,8,8.801,3.719,5.102
PID_273,Oceania,Champagne Bottle Resealer,champagnebottleresealer-01.jpg,Yes,100,0,0,0,8.289,4.829,3.949
PID_273,Oceania,Jug,jug-01.jpg,Yes,100,0,20,27,9.452,4.373,3.194
PID_273,Oceania,Thermos,thermos-01.jpg,Yes,100,0,6,10,9.273,3.898,5.39
PID_274,Oceania,Jar,jar-01.jpg,Yes,100,12,0,8,19.101,141.41,5.469
PID_274,Oceania,Apron,apron-01.jpg,Yes,100,2,0,2,29.133,3.375,7.098
PID_274,Oceania,Can Opener,canopener-01.jpg,Yes,100,13,0,7,9.05,4.021,3.598
PID_274,Oceania,Mezzaluna,mezzaluna-01.jpg,Yes,100,70,15,87,9.731,5.96,5.075
PID_274,Oceania,Grater,grater-01.jpg,Yes,100,33,0,12,9.589,4.523,3.691
PID_274,Oceania,Bowl,bowl-01.jpg,Yes,100,18,0,10,23.855,3.375,3.996
PID_274,Oceania,Mixing Bowl,mixingbowl-01.jpg,Yes,100,9,0,12,11.4,3.274,3.593
